200408 190408.410|CONFIG|Thread-2|setFileHandlers|Now logging to C:\Users\Do Hung Anh\Desktop\CacMonHoc\CauTrucDuLieuVaGiaiThuat\Contest\pc2Client\bin\logs directory.
200605 173840.093|INFO|Thread-31|dumpPacket|Packet RUN_SUBMISSION_CONFIRM (Seq #15793, o#15793 ) recieveObject
200605 173840.093|INFO|Thread-31|dumpPacket|  From: SERVER0 @ site 1, oSERVER0 @ site 1 (CNTT1-CNPM @ 10.170.100.147) (Contest Id: Default-7742730052865732441)
200605 173840.093|INFO|Thread-31|dumpPacket|    To: TEAM1 @ site 1
200605 173840.093|INFO|Thread-31|dumpPacket|   key: RUN is: edu.csus.ecs.pc2.core.model.Run Run 1797 QUEUED_FOR_COMPUTER_JUDGEMENT 1777 min 106644009ms from TEAM1 @ site 1 id Run--6745118533688584451 problem CONTEST_9_-_BAI_19--1228389444930997670 lang C/C++-4702304384025664524
200605 173840.093|INFO|Thread-31|info|handlePacket start Packet[RUN_SUBMISSION_CONFIRM] #15793 SERVER0 @ site 1 -> TEAM1 @ site 1
200605 173840.093|INFO|Thread-31|dumpPacket|Packet RUN_SUBMISSION_CONFIRM (Seq #15793, o#15793 ) handlePacket
200605 173840.093|INFO|Thread-31|dumpPacket|  From: SERVER0 @ site 1, oSERVER0 @ site 1 (CNTT1-CNPM @ 10.170.100.147) (Contest Id: Default-7742730052865732441)
200605 173840.093|INFO|Thread-31|dumpPacket|    To: TEAM1 @ site 1
200605 173840.093|INFO|Thread-31|dumpPacket|   key: RUN is: edu.csus.ecs.pc2.core.model.Run Run 1797 QUEUED_FOR_COMPUTER_JUDGEMENT 1777 min 106644009ms from TEAM1 @ site 1 id Run--6745118533688584451 problem CONTEST_9_-_BAI_19--1228389444930997670 lang C/C++-4702304384025664524
200605 173840.957|INFO|Thread-31|info| receiveObject(S) end   got Packet[RUN_SUBMISSION_CONFIRM] #15793 SERVER0 @ site 1 -> TEAM1 @ site 1
200605 173841.789|INFO|Thread-32|info| receiveObject(S) start got Packet[RUN_JUDGEMENT] #15797 SERVER0 @ site 1 -> TEAM1 @ site 1
200605 173841.790|INFO|Thread-32|dumpPacket|Packet RUN_JUDGEMENT (Seq #15797, o#15797 ) recieveObject
200605 173841.790|INFO|Thread-32|dumpPacket|  From: SERVER0 @ site 1, oSERVER0 @ site 1 (CNTT1-CNPM @ 10.170.100.147) (Contest Id: Default-7742730052865732441)
200605 173841.791|INFO|Thread-32|dumpPacket|    To: TEAM1 @ site 1
200605 173841.791|INFO|Thread-32|dumpPacket|   key: JUDGEMENT_RECORD is: edu.csus.ecs.pc2.core.model.JudgementRecord Yes by JUDGE2 @ site 1 judgement Yes-6641546639194068118 id JudgementRecord-8570400907433421911
200605 173841.791|INFO|Thread-32|dumpPacket|   key: RUN is: edu.csus.ecs.pc2.core.model.Run Run 1797 JUDGED 1777 min 106644009ms from TEAM1 @ site 1 id Run--6745118533688584451 problem CONTEST_9_-_BAI_19--1228389444930997670 lang C/C++-4702304384025664524
200605 173841.792|INFO|Thread-32|dumpPacket|   key: CLIENT_ID is: edu.csus.ecs.pc2.core.model.ClientId SERVER0 @ site 1
200605 173841.792|INFO|Thread-32|info|handlePacket start Packet[RUN_JUDGEMENT] #15797 SERVER0 @ site 1 -> TEAM1 @ site 1
200605 173841.793|INFO|Thread-32|dumpPacket|Packet RUN_JUDGEMENT (Seq #15797, o#15797 ) handlePacket
200605 173841.793|INFO|Thread-32|dumpPacket|  From: SERVER0 @ site 1, oSERVER0 @ site 1 (CNTT1-CNPM @ 10.170.100.147) (Contest Id: Default-7742730052865732441)
200605 173841.793|INFO|Thread-32|dumpPacket|    To: TEAM1 @ site 1
200605 173841.794|INFO|Thread-32|dumpPacket|   key: JUDGEMENT_RECORD is: edu.csus.ecs.pc2.core.model.JudgementRecord Yes by JUDGE2 @ site 1 judgement Yes-6641546639194068118 id JudgementRecord-8570400907433421911
200605 173841.795|INFO|Thread-32|dumpPacket|   key: RUN is: edu.csus.ecs.pc2.core.model.Run Run 1797 JUDGED 1777 min 106644009ms from TEAM1 @ site 1 id Run--6745118533688584451 problem CONTEST_9_-_BAI_19--1228389444930997670 lang C/C++-4702304384025664524
200605 173841.795|INFO|Thread-32|dumpPacket|   key: CLIENT_ID is: edu.csus.ecs.pc2.core.model.ClientId SERVER0 @ site 1
200605 173844.438|INFO|Thread-32|runChanged|RunsPane.RunListener: Action=CHANGED; DetailedAction=null; msg=null; run=Run 1797 JUDGED 1777 min 106644009ms from TEAM1 @ site 1 id Run--6745118533688584451 problem CONTEST_9_-_BAI_19--1228389444930997670 lang C/C++-4702304384025664524; runFiles=null
200605 173844.438|INFO|Thread-32|runChanged|Event not for me: sent to null but my ID is TEAM1 @ site 1
200605 173844.438|INFO|Thread-32|info| receiveObject(S) end   got Packet[RUN_JUDGEMENT] #15797 SERVER0 @ site 1 -> TEAM1 @ site 1
200605 175605.240|INFO|AWT-EventQueue-0|testOrSubmitRun|submitRun for CONTEST 9 - BAI 19 C/C++ file: C:\Users\Do Hung Anh\Desktop\democt9\19.cpp
200605 175605.240|INFO|AWT-EventQueue-0|sendToLocalServer|Sending packet to server Packet[RUN_SUBMISSION] #12 TEAM1 @ site 1 -> SERVER0 @ site 1
200605 175605.240|INFO|AWT-EventQueue-0|sendToLocalServer|Sent    packet to server Packet[RUN_SUBMISSION] #12 TEAM1 @ site 1 -> SERVER0 @ site 1
200605 175605.816|INFO|Thread-34|info| receiveObject(S) start got Packet[RUN_SUBMISSION_CONFIRM] #15900 SERVER0 @ site 1 -> TEAM1 @ site 1
200605 175605.816|INFO|Thread-34|dumpPacket|Packet RUN_SUBMISSION_CONFIRM (Seq #15900, o#15900 ) recieveObject
200605 175605.816|INFO|Thread-34|dumpPacket|  From: SERVER0 @ site 1, oSERVER0 @ site 1 (CNTT1-CNPM @ 10.170.100.147) (Contest Id: Default-7742730052865732441)
200605 175605.816|INFO|Thread-34|dumpPacket|    To: TEAM1 @ site 1
200605 175605.816|INFO|Thread-34|dumpPacket|   key: RUN is: edu.csus.ecs.pc2.core.model.Run Run 1810 QUEUED_FOR_COMPUTER_JUDGEMENT 1794 min 107689637ms from TEAM1 @ site 1 id Run--5710299386885979658 problem CONTEST_9_-_BAI_19--1228389444930997670 lang C/C++-4702304384025664524
200605 175605.816|INFO|Thread-34|info|handlePacket start Packet[RUN_SUBMISSION_CONFIRM] #15900 SERVER0 @ site 1 -> TEAM1 @ site 1
200605 175605.816|INFO|Thread-34|dumpPacket|Packet RUN_SUBMISSION_CONFIRM (Seq #15900, o#15900 ) handlePacket
200605 175605.816|INFO|Thread-34|dumpPacket|  From: SERVER0 @ site 1, oSERVER0 @ site 1 (CNTT1-CNPM @ 10.170.100.147) (Contest Id: Default-7742730052865732441)
200605 175605.816|INFO|Thread-34|dumpPacket|    To: TEAM1 @ site 1
200605 175605.816|INFO|Thread-34|dumpPacket|   key: RUN is: edu.csus.ecs.pc2.core.model.Run Run 1810 QUEUED_FOR_COMPUTER_JUDGEMENT 1794 min 107689637ms from TEAM1 @ site 1 id Run--5710299386885979658 problem CONTEST_9_-_BAI_19--1228389444930997670 lang C/C++-4702304384025664524
200605 175606.605|INFO|Thread-34|info| receiveObject(S) end   got Packet[RUN_SUBMISSION_CONFIRM] #15900 SERVER0 @ site 1 -> TEAM1 @ site 1
200605 175609.748|INFO|Thread-35|info| receiveObject(S) start got Packet[RUN_JUDGEMENT] #15912 SERVER0 @ site 1 -> TEAM1 @ site 1
200605 175609.748|INFO|Thread-35|dumpPacket|Packet RUN_JUDGEMENT (Seq #15912, o#15912 ) recieveObject
200605 175609.748|INFO|Thread-35|dumpPacket|  From: SERVER0 @ site 1, oSERVER0 @ site 1 (CNTT1-CNPM @ 10.170.100.147) (Contest Id: Default-7742730052865732441)
200605 175609.748|INFO|Thread-35|dumpPacket|    To: TEAM1 @ site 1
200605 175609.748|INFO|Thread-35|dumpPacket|   key: JUDGEMENT_RECORD is: edu.csus.ecs.pc2.core.model.JudgementRecord No by JUDGE1 @ site 1 judgement No_-_Time_Limit_Exceeded-6874310747581745616 id JudgementRecord-2153114504645520593
200605 175609.748|INFO|Thread-35|dumpPacket|   key: RUN is: edu.csus.ecs.pc2.core.model.Run Run 1810 JUDGED 1794 min 107689637ms from TEAM1 @ site 1 id Run--5710299386885979658 problem CONTEST_9_-_BAI_19--1228389444930997670 lang C/C++-4702304384025664524
200605 175609.748|INFO|Thread-35|dumpPacket|   key: CLIENT_ID is: edu.csus.ecs.pc2.core.model.ClientId SERVER0 @ site 1
200605 175609.748|INFO|Thread-35|info|handlePacket start Packet[RUN_JUDGEMENT] #15912 SERVER0 @ site 1 -> TEAM1 @ site 1
200605 175609.748|INFO|Thread-35|dumpPacket|Packet RUN_JUDGEMENT (Seq #15912, o#15912 ) handlePacket
200605 175609.748|INFO|Thread-35|dumpPacket|  From: SERVER0 @ site 1, oSERVER0 @ site 1 (CNTT1-CNPM @ 10.170.100.147) (Contest Id: Default-7742730052865732441)
200605 175609.748|INFO|Thread-35|dumpPacket|    To: TEAM1 @ site 1
200605 175609.748|INFO|Thread-35|dumpPacket|   key: JUDGEMENT_RECORD is: edu.csus.ecs.pc2.core.model.JudgementRecord No by JUDGE1 @ site 1 judgement No_-_Time_Limit_Exceeded-6874310747581745616 id JudgementRecord-2153114504645520593
200605 175609.748|INFO|Thread-35|dumpPacket|   key: RUN is: edu.csus.ecs.pc2.core.model.Run Run 1810 JUDGED 1794 min 107689637ms from TEAM1 @ site 1 id Run--5710299386885979658 problem CONTEST_9_-_BAI_19--1228389444930997670 lang C/C++-4702304384025664524
200605 175609.748|INFO|Thread-35|dumpPacket|   key: CLIENT_ID is: edu.csus.ecs.pc2.core.model.ClientId SERVER0 @ site 1
200605 175611.802|INFO|Thread-35|runChanged|RunsPane.RunListener: Action=CHANGED; DetailedAction=null; msg=null; run=Run 1810 JUDGED 1794 min 107689637ms from TEAM1 @ site 1 id Run--5710299386885979658 problem CONTEST_9_-_BAI_19--1228389444930997670 lang C/C++-4702304384025664524; runFiles=null
200605 175611.802|INFO|Thread-35|runChanged|Event not for me: sent to null but my ID is TEAM1 @ site 1
200605 175611.802|INFO|Thread-35|info| receiveObject(S) end   got Packet[RUN_JUDGEMENT] #15912 SERVER0 @ site 1 -> TEAM1 @ site 1
200605 175903.793|INFO|AWT-EventQueue-0|testOrSubmitRun|submitRun for CONTEST 9 - BAI 19 C/C++ file: C:\Users\Do Hung Anh\Desktop\democt9\19.cpp
200605 175903.793|INFO|AWT-EventQueue-0|sendToLocalServer|Sending packet to server Packet[RUN_SUBMISSION] #13 TEAM1 @ site 1 -> SERVER0 @ site 1
200605 175903.793|INFO|AWT-EventQueue-0|sendToLocalServer|Sent    packet to server Packet[RUN_SUBMISSION] #13 TEAM1 @ site 1 -> SERVER0 @ site 1
200605 175904.172|INFO|Thread-37|info| receiveObject(S) start got Packet[RUN_SUBMISSION_CONFIRM] #15920 SERVER0 @ site 1 -> TEAM1 @ site 1
200605 175904.172|INFO|Thread-37|dumpPacket|Packet RUN_SUBMISSION_CONFIRM (Seq #15920, o#15920 ) recieveObject
200605 175904.172|INFO|Thread-37|dumpPacket|  From: SERVER0 @ site 1, oSERVER0 @ site 1 (CNTT1-CNPM @ 10.170.100.147) (Contest Id: Default-7742730052865732441)
200605 175904.172|INFO|Thread-37|dumpPacket|    To: TEAM1 @ site 1
200605 175904.172|INFO|Thread-37|dumpPacket|   key: RUN is: edu.csus.ecs.pc2.core.model.Run Run 1812 QUEUED_FOR_COMPUTER_JUDGEMENT 1797 min 107868179ms from TEAM1 @ site 1 id Run-1229139344995150893 problem CONTEST_9_-_BAI_19--1228389444930997670 lang C/C++-4702304384025664524
200605 175904.172|INFO|Thread-37|info|handlePacket start Packet[RUN_SUBMISSION_CONFIRM] #15920 SERVER0 @ site 1 -> TEAM1 @ site 1
200605 175904.172|INFO|Thread-37|dumpPacket|Packet RUN_SUBMISSION_CONFIRM (Seq #15920, o#15920 ) handlePacket
200605 175904.172|INFO|Thread-37|dumpPacket|  From: SERVER0 @ site 1, oSERVER0 @ site 1 (CNTT1-CNPM @ 10.170.100.147) (Contest Id: Default-7742730052865732441)
200605 175904.172|INFO|Thread-37|dumpPacket|    To: TEAM1 @ site 1
200605 175904.172|INFO|Thread-37|dumpPacket|   key: RUN is: edu.csus.ecs.pc2.core.model.Run Run 1812 QUEUED_FOR_COMPUTER_JUDGEMENT 1797 min 107868179ms from TEAM1 @ site 1 id Run-1229139344995150893 problem CONTEST_9_-_BAI_19--1228389444930997670 lang C/C++-4702304384025664524
200605 175904.668|INFO|Thread-37|info| receiveObject(S) end   got Packet[RUN_SUBMISSION_CONFIRM] #15920 SERVER0 @ site 1 -> TEAM1 @ site 1
200605 175906.590|INFO|Thread-38|info| receiveObject(S) start got Packet[RUN_JUDGEMENT] #15924 SERVER0 @ site 1 -> TEAM1 @ site 1
200605 175906.590|INFO|Thread-38|dumpPacket|Packet RUN_JUDGEMENT (Seq #15924, o#15924 ) recieveObject
200605 175906.590|INFO|Thread-38|dumpPacket|  From: SERVER0 @ site 1, oSERVER0 @ site 1 (CNTT1-CNPM @ 10.170.100.147) (Contest Id: Default-7742730052865732441)
200605 175906.590|INFO|Thread-38|dumpPacket|    To: TEAM1 @ site 1
200605 175906.590|INFO|Thread-38|dumpPacket|   key: JUDGEMENT_RECORD is: edu.csus.ecs.pc2.core.model.JudgementRecord No by JUDGE2 @ site 1 judgement No_-_Wrong_Answer--6671434992231439350 id JudgementRecord--4183219379789042510
200605 175906.590|INFO|Thread-38|dumpPacket|   key: RUN is: edu.csus.ecs.pc2.core.model.Run Run 1812 JUDGED 1797 min 107868179ms from TEAM1 @ site 1 id Run-1229139344995150893 problem CONTEST_9_-_BAI_19--1228389444930997670 lang C/C++-4702304384025664524
200605 175906.590|INFO|Thread-38|dumpPacket|   key: CLIENT_ID is: edu.csus.ecs.pc2.core.model.ClientId SERVER0 @ site 1
200605 175906.590|INFO|Thread-38|info|handlePacket start Packet[RUN_JUDGEMENT] #15924 SERVER0 @ site 1 -> TEAM1 @ site 1
200605 175906.590|INFO|Thread-38|dumpPacket|Packet RUN_JUDGEMENT (Seq #15924, o#15924 ) handlePacket
200605 175906.590|INFO|Thread-38|dumpPacket|  From: SERVER0 @ site 1, oSERVER0 @ site 1 (CNTT1-CNPM @ 10.170.100.147) (Contest Id: Default-7742730052865732441)
200605 175906.590|INFO|Thread-38|dumpPacket|    To: TEAM1 @ site 1
200605 175906.590|INFO|Thread-38|dumpPacket|   key: JUDGEMENT_RECORD is: edu.csus.ecs.pc2.core.model.JudgementRecord No by JUDGE2 @ site 1 judgement No_-_Wrong_Answer--6671434992231439350 id JudgementRecord--4183219379789042510
200605 175906.590|INFO|Thread-38|dumpPacket|   key: RUN is: edu.csus.ecs.pc2.core.model.Run Run 1812 JUDGED 1797 min 107868179ms from TEAM1 @ site 1 id Run-1229139344995150893 problem CONTEST_9_-_BAI_19--1228389444930997670 lang C/C++-4702304384025664524
200605 175906.590|INFO|Thread-38|dumpPacket|   key: CLIENT_ID is: edu.csus.ecs.pc2.core.model.ClientId SERVER0 @ site 1
200605 175908.825|INFO|Thread-38|runChanged|RunsPane.RunListener: Action=CHANGED; DetailedAction=null; msg=null; run=Run 1812 JUDGED 1797 min 107868179ms from TEAM1 @ site 1 id Run-1229139344995150893 problem CONTEST_9_-_BAI_19--1228389444930997670 lang C/C++-4702304384025664524; runFiles=null
200605 175908.825|INFO|Thread-38|runChanged|Event not for me: sent to null but my ID is TEAM1 @ site 1
200605 175908.825|INFO|Thread-38|info| receiveObject(S) end   got Packet[RUN_JUDGEMENT] #15924 SERVER0 @ site 1 -> TEAM1 @ site 1
200605 180240.353|INFO|AWT-EventQueue-0|testOrSubmitRun|submitRun for CONTEST 9 - BAI 19 C/C++ file: C:\Users\Do Hung Anh\Desktop\democt9\19.cpp
200605 180240.353|INFO|AWT-EventQueue-0|sendToLocalServer|Sending packet to server Packet[RUN_SUBMISSION] #14 TEAM1 @ site 1 -> SERVER0 @ site 1
200605 180240.353|INFO|AWT-EventQueue-0|sendToLocalServer|Sent    packet to server Packet[RUN_SUBMISSION] #14 TEAM1 @ site 1 -> SERVER0 @ site 1
200605 180240.786|INFO|Thread-40|info| receiveObject(S) start got Packet[RUN_SUBMISSION_CONFIRM] #15932 SERVER0 @ site 1 -> TEAM1 @ site 1
200605 180240.786|INFO|Thread-40|dumpPacket|Packet RUN_SUBMISSION_CONFIRM (Seq #15932, o#15932 ) recieveObject
200605 180240.786|INFO|Thread-40|dumpPacket|  From: SERVER0 @ site 1, oSERVER0 @ site 1 (CNTT1-CNPM @ 10.170.100.147) (Contest Id: Default-7742730052865732441)
200605 180240.786|INFO|Thread-40|dumpPacket|    To: TEAM1 @ site 1
200605 180240.786|INFO|Thread-40|dumpPacket|   key: RUN is: edu.csus.ecs.pc2.core.model.Run Run 1814 QUEUED_FOR_COMPUTER_JUDGEMENT 1801 min 108084732ms from TEAM1 @ site 1 id Run--8707448189239914875 problem CONTEST_9_-_BAI_19--1228389444930997670 lang C/C++-4702304384025664524
200605 180240.786|INFO|Thread-40|info|handlePacket start Packet[RUN_SUBMISSION_CONFIRM] #15932 SERVER0 @ site 1 -> TEAM1 @ site 1
200605 180240.786|INFO|Thread-40|dumpPacket|Packet RUN_SUBMISSION_CONFIRM (Seq #15932, o#15932 ) handlePacket
200605 180240.786|INFO|Thread-40|dumpPacket|  From: SERVER0 @ site 1, oSERVER0 @ site 1 (CNTT1-CNPM @ 10.170.100.147) (Contest Id: Default-7742730052865732441)
200605 180240.786|INFO|Thread-40|dumpPacket|    To: TEAM1 @ site 1
200605 180240.786|INFO|Thread-40|dumpPacket|   key: RUN is: edu.csus.ecs.pc2.core.model.Run Run 1814 QUEUED_FOR_COMPUTER_JUDGEMENT 1801 min 108084732ms from TEAM1 @ site 1 id Run--8707448189239914875 problem CONTEST_9_-_BAI_19--1228389444930997670 lang C/C++-4702304384025664524
200605 180241.259|INFO|Thread-40|info| receiveObject(S) end   got Packet[RUN_SUBMISSION_CONFIRM] #15932 SERVER0 @ site 1 -> TEAM1 @ site 1
200605 180243.879|INFO|Thread-41|info| receiveObject(S) start got Packet[RUN_JUDGEMENT] #15936 SERVER0 @ site 1 -> TEAM1 @ site 1
200605 180243.879|INFO|Thread-41|dumpPacket|Packet RUN_JUDGEMENT (Seq #15936, o#15936 ) recieveObject
200605 180243.879|INFO|Thread-41|dumpPacket|  From: SERVER0 @ site 1, oSERVER0 @ site 1 (CNTT1-CNPM @ 10.170.100.147) (Contest Id: Default-7742730052865732441)
200605 180243.879|INFO|Thread-41|dumpPacket|    To: TEAM1 @ site 1
200605 180243.879|INFO|Thread-41|dumpPacket|   key: JUDGEMENT_RECORD is: edu.csus.ecs.pc2.core.model.JudgementRecord No by JUDGE2 @ site 1 judgement No_-_Wrong_Answer--6671434992231439350 id JudgementRecord--5167693263832495747
200605 180243.879|INFO|Thread-41|dumpPacket|   key: RUN is: edu.csus.ecs.pc2.core.model.Run Run 1814 JUDGED 1801 min 108084732ms from TEAM1 @ site 1 id Run--8707448189239914875 problem CONTEST_9_-_BAI_19--1228389444930997670 lang C/C++-4702304384025664524
200605 180243.879|INFO|Thread-41|dumpPacket|   key: CLIENT_ID is: edu.csus.ecs.pc2.core.model.ClientId SERVER0 @ site 1
200605 180243.879|INFO|Thread-41|info|handlePacket start Packet[RUN_JUDGEMENT] #15936 SERVER0 @ site 1 -> TEAM1 @ site 1
200605 180243.879|INFO|Thread-41|dumpPacket|Packet RUN_JUDGEMENT (Seq #15936, o#15936 ) handlePacket
200605 180243.879|INFO|Thread-41|dumpPacket|  From: SERVER0 @ site 1, oSERVER0 @ site 1 (CNTT1-CNPM @ 10.170.100.147) (Contest Id: Default-7742730052865732441)
200605 180243.879|INFO|Thread-41|dumpPacket|    To: TEAM1 @ site 1
200605 180243.879|INFO|Thread-41|dumpPacket|   key: JUDGEMENT_RECORD is: edu.csus.ecs.pc2.core.model.JudgementRecord No by JUDGE2 @ site 1 judgement No_-_Wrong_Answer--6671434992231439350 id JudgementRecord--5167693263832495747
200605 180243.879|INFO|Thread-41|dumpPacket|   key: RUN is: edu.csus.ecs.pc2.core.model.Run Run 1814 JUDGED 1801 min 108084732ms from TEAM1 @ site 1 id Run--8707448189239914875 problem CONTEST_9_-_BAI_19--1228389444930997670 lang C/C++-4702304384025664524
200605 180243.879|INFO|Thread-41|dumpPacket|   key: CLIENT_ID is: edu.csus.ecs.pc2.core.model.ClientId SERVER0 @ site 1
200605 180245.033|INFO|Thread-41|runChanged|RunsPane.RunListener: Action=CHANGED; DetailedAction=null; msg=null; run=Run 1814 JUDGED 1801 min 108084732ms from TEAM1 @ site 1 id Run--8707448189239914875 problem CONTEST_9_-_BAI_19--1228389444930997670 lang C/C++-4702304384025664524; runFiles=null
200605 180245.033|INFO|Thread-41|runChanged|Event not for me: sent to null but my ID is TEAM1 @ site 1
200605 180245.033|INFO|Thread-41|info| receiveObject(S) end   got Packet[RUN_JUDGEMENT] #15936 SERVER0 @ site 1 -> TEAM1 @ site 1
200605 180327.235|INFO|AWT-EventQueue-0|testOrSubmitRun|submitRun for CONTEST 9 - BAI 19 C/C++ file: C:\Users\Do Hung Anh\Desktop\democt9\19.cpp
200605 180327.235|INFO|AWT-EventQueue-0|sendToLocalServer|Sending packet to server Packet[RUN_SUBMISSION] #15 TEAM1 @ site 1 -> SERVER0 @ site 1
200605 180327.235|INFO|AWT-EventQueue-0|sendToLocalServer|Sent    packet to server Packet[RUN_SUBMISSION] #15 TEAM1 @ site 1 -> SERVER0 @ site 1
200605 180327.653|INFO|Thread-43|info| receiveObject(S) start got Packet[RUN_SUBMISSION_CONFIRM] #15938 SERVER0 @ site 1 -> TEAM1 @ site 1
200605 180327.653|INFO|Thread-43|dumpPacket|Packet RUN_SUBMISSION_CONFIRM (Seq #15938, o#15938 ) recieveObject
200605 180327.653|INFO|Thread-43|dumpPacket|  From: SERVER0 @ site 1, oSERVER0 @ site 1 (CNTT1-CNPM @ 10.170.100.147) (Contest Id: Default-7742730052865732441)
200605 180327.653|INFO|Thread-43|dumpPacket|    To: TEAM1 @ site 1
200605 180327.653|INFO|Thread-43|dumpPacket|   key: RUN is: edu.csus.ecs.pc2.core.model.Run Run 1815 QUEUED_FOR_COMPUTER_JUDGEMENT 1802 min 108131625ms from TEAM1 @ site 1 id Run--8511034617718562923 problem CONTEST_9_-_BAI_19--1228389444930997670 lang C/C++-4702304384025664524
200605 180327.653|INFO|Thread-43|info|handlePacket start Packet[RUN_SUBMISSION_CONFIRM] #15938 SERVER0 @ site 1 -> TEAM1 @ site 1
200605 180327.653|INFO|Thread-43|dumpPacket|Packet RUN_SUBMISSION_CONFIRM (Seq #15938, o#15938 ) handlePacket
200605 180327.653|INFO|Thread-43|dumpPacket|  From: SERVER0 @ site 1, oSERVER0 @ site 1 (CNTT1-CNPM @ 10.170.100.147) (Contest Id: Default-7742730052865732441)
200605 180327.653|INFO|Thread-43|dumpPacket|    To: TEAM1 @ site 1
200605 180327.653|INFO|Thread-43|dumpPacket|   key: RUN is: edu.csus.ecs.pc2.core.model.Run Run 1815 QUEUED_FOR_COMPUTER_JUDGEMENT 1802 min 108131625ms from TEAM1 @ site 1 id Run--8511034617718562923 problem CONTEST_9_-_BAI_19--1228389444930997670 lang C/C++-4702304384025664524
200605 180328.172|INFO|Thread-43|info| receiveObject(S) end   got Packet[RUN_SUBMISSION_CONFIRM] #15938 SERVER0 @ site 1 -> TEAM1 @ site 1
200605 180330.273|INFO|Thread-44|info| receiveObject(S) start got Packet[RUN_JUDGEMENT] #15942 SERVER0 @ site 1 -> TEAM1 @ site 1
200605 180330.273|INFO|Thread-44|dumpPacket|Packet RUN_JUDGEMENT (Seq #15942, o#15942 ) recieveObject
200605 180330.273|INFO|Thread-44|dumpPacket|  From: SERVER0 @ site 1, oSERVER0 @ site 1 (CNTT1-CNPM @ 10.170.100.147) (Contest Id: Default-7742730052865732441)
200605 180330.273|INFO|Thread-44|dumpPacket|    To: TEAM1 @ site 1
200605 180330.273|INFO|Thread-44|dumpPacket|   key: JUDGEMENT_RECORD is: edu.csus.ecs.pc2.core.model.JudgementRecord Yes by JUDGE1 @ site 1 judgement Yes-6641546639194068118 id JudgementRecord-4469248687868375472
200605 180330.273|INFO|Thread-44|dumpPacket|   key: RUN is: edu.csus.ecs.pc2.core.model.Run Run 1815 JUDGED 1802 min 108131625ms from TEAM1 @ site 1 id Run--8511034617718562923 problem CONTEST_9_-_BAI_19--1228389444930997670 lang C/C++-4702304384025664524
